date,sitename,range,pass,lat,lon,cultivar,trait_description,canopy_height_cm
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 20 Pass 1,20,1,39.1395708293011,-96.6320189028275,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",83.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 14,21,14,39.139603664487,-96.6315621672498,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",65.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 18,21,18,39.139602734929106,-96.63142019214871,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",76.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 1,22,1,39.139641992924,-96.6320198626977,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",84.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 27,22,27,39.1396348931821,-96.6311033711527,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",69.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 3,22,3,39.1396414480421,-96.6319495050296,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",77.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 14,23,14,39.1396746254773,-96.631563069752,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",74.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 18 Pass 1,18,1,39.13949848149171,-96.632017935544,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",112.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 14,17,14,39.1394593516038,-96.63156033169871,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",95.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 14,15,14,39.1393883021124,-96.6315594259372,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",99.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 16,15,16,39.1393876318745,-96.6314884230428,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",98.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 1,16,1,39.1394275277913,-96.6320169832325,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",100.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 26,16,26,39.139420055061706,-96.6311354542713,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",98.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 27,16,27,39.1394197588602,-96.63110056505181,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",97.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 27,14,27,39.1393490368598,-96.6310996545388,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",103.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 8,14,8,39.1393542477169,-96.63177061428179,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",102.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 27,10,27,39.1392046291113,-96.6310977668334,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",99.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 3,11,3,39.13924836611321,-96.6319449620057,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",102.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 1,12,1,39.1392854030622,-96.63201508849029,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",101.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 27,12,27,39.1392776314402,-96.6310987255258,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",84.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 14,13,14,39.1393169018428,-96.6315585096289,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",99.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 2,13,2,39.1393202923514,-96.6319811817895,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",111.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 23,13,23,39.1393143539188,-96.6312403554801,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",112.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 1,14,1,39.1393561449775,-96.63201603601308,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",102.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 1,10,1,39.1392137511541,-96.6320141195619,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",98.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 23,3,23,39.1389574704234,-96.6312362717223,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",93.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 24 Pass 27,24,27,39.1397063286569,-96.6311042980994,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",79.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 6,3,6,39.138962159027706,-96.6318354635544,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",97.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 27,28,27,39.1398482071299,-96.6311061405328,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",67.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 27 Pass 16,27,16,39.1398160217576,-96.6314932584483,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",96.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 21,5,21,39.139029261821,-96.6313075686994,Segeolane,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",69.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 8,6,8,39.139068155084,-96.63176716324209,Segeolane,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",78.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 8,4,8,39.1389967940256,-96.6317662981699,Segeolane,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",70.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 13,6,13,39.1390667736979,-96.6315900079997,SC971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",44.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 19,6,19,39.1390651281805,-96.6313793305425,SC971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",48.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 3,7,3,39.1391046628534,-96.63194330080799,SC971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",79.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 16,4,16,39.1389946543272,-96.63148398550501,Segeolane,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",79.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 15,4,15,39.1389949231614,-96.6315191407857,SC971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",52.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 9,3,9,39.138961341564205,-96.631730488773,SC35,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",67.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 10,4,10,39.138996246683,-96.631694714126,SC1345,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",79.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 23,5,23,39.1390287646234,-96.63123708788679,SC1345,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",93.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 23,4,23,39.138992780735,-96.6312366754846,SC265,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",45.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 6,2,6,39.1389268586647,-96.63183503418249,SC283,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",70.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 23,6,23,39.1390640262264,-96.63123749636159,SC283,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",69.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 9,6,9,39.139067876559295,-96.6317317294715,SC1103,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",42.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 17,3,17,39.138959134254996,-96.6314486689098,RTx430,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",77.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 15,6,15,39.1390662302756,-96.63152000300751,RTx430,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",72.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 1,30,1,39.1399269660623,-96.6320236736991,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",94.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 13,30,13,39.1399240030726,-96.63160113031842,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",99.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 14,31,14,39.1399591043235,-96.63156669844109,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",79.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 23,31,23,39.1399565436271,-96.6312477221888,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",87.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 32 Pass 27,32,27,39.1399907535676,-96.6311079896068,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",81.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 33 Pass 9,33,9,39.140032548193396,-96.6317429302812,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",84.7
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 1,34,1,39.1400711257944,-96.63202560500429,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",101.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 34 Pass 27,34,27,39.1400620169327,-96.6311089210718,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",99.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 29 Pass 14,29,14,39.139887468221005,-96.631565780658,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",88.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 27 Pass 14,27,14,39.1398165249102,-96.6315648803594,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",80.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 1,28,1,39.1398553080778,-96.63202271525151,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",101.0
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 1,4,1,39.1389986427559,-96.6320112451441,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",85.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 12,4,12,39.1389957132484,-96.63162402781509,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",95.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 27,4,27,39.1389917073626,-96.63109500329399,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",78.3
2016-07-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 19,15,19,39.1393866304128,-96.6313827903163,PI641815,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",78.3
